country,year,life_expectancy,adult_mortality,infant_deaths,alcohol,percentage_expenditure,hepatitis_b_vaccination,measles,overweight_prevalence,polio_vaccination,total_expenditure,diphtheria_vaccination,hiv_aids,gdp,thinness_5_9_years,income_composition_of_resources,schooling,is_developed
Switzerland,2002,84.0,4.31748811353631,0.0,10.85,6853.628494,88.5,0,51.8,95.0,1.61,93.0,0.09531017980432487,10.629530725766717,0.5,0.89,15.2,1
Switzerland,2001,82.0,4.330733340286331,0.0,11.12,6478.346135,87.5,700,51.3,95.0,1.28,93.0,0.09531017980432487,10.559442716964728,0.5,0.888,15.2,1
Switzerland,2000,79.7,4.3694478524670215,0.0,11.26,5834.582046,87.5,0,5.8,95.0,9.91,93.0,0.09531017980432487,10.540440878448715,0.5,0.879,15.1,1
Syrian Arab Republic,2015,64.5,5.683579767338681,1.9459101490553132,0.01,17.98136184,41.0,45,57.1,5.0,3.25,41.0,0.09531017980432487,5.558189682535549,6.1,0.553,9.0,0
Syrian Arab Republic,2014,64.4,5.68697535633982,2.0794415416798357,0.01,17.98136184,47.0,594,56.2,52.0,3.25,43.0,0.09531017980432487,5.558189682535549,6.1,0.575,9.0,0
Syrian Arab Republic,2013,63.6,3.6375861597263857,2.0794415416798357,0.01,17.98136184,71.0,740,55.2,5.0,3.25,41.0,0.09531017980432487,5.558189682535549,6.1,0.635,13.0,0
Syrian Arab Republic,2012,62.8,3.4965075614664802,2.0794415416798357,0.01,17.98136184,43.0,13,54.2,47.0,3.25,45.0,0.09531017980432487,5.558189682535549,6.1,0.645,12.5,0
Syrian Arab Republic,2011,71.7,5.099866427824199,2.0794415416798357,0.76,17.98136184,66.0,13,53.2,6.0,3.23,72.0,0.09531017980432487,5.558189682535549,6.1,0.646,12.0,0
Syrian Arab Republic,2010,73.7,4.852030263919617,2.0794415416798357,0.78,17.98136184,84.0,26,52.3,83.0,3.28,8.0,0.09531017980432487,5.558189682535549,6.1,0.65,11.7,0
Syrian Arab Republic,2009,73.8,4.8283137373023015,2.0794415416798357,0.81,17.98136184,84.0,22,51.3,83.0,3.55,8.0,0.09531017980432487,5.558189682535549,6.2,0.648,11.8,0
Syrian Arab Republic,2008,73.8,4.812184355372417,2.1972245773362196,0.8,17.98136184,83.0,19,5.4,83.0,3.4,79.0,0.09531017980432487,5.558189682535549,6.2,0.651,11.6,0
Syrian Arab Republic,2007,73.8,4.804021044733257,2.1972245773362196,0.83,17.98136184,83.0,403,49.4,83.0,3.72,8.0,0.09531017980432487,5.558189682535549,6.2,0.644,11.5,0
Syrian Arab Republic,2006,73.7,4.820281565605037,2.1972245773362196,0.97,122.6523334,83.0,517,48.5,83.0,3.78,8.0,0.09531017980432487,7.474911803960593,6.3,0.636,11.4,0
Syrian Arab Republic,2005,73.5,4.852030263919617,2.302585092994046,0.92,116.2585943,83.0,375,47.6,83.0,4.11,8.0,0.09531017980432487,7.36420318187784,6.3,0.624,11.0,0
Syrian Arab Republic,2004,73.2,4.882801922586371,2.302585092994046,0.93,10.21129783,82.0,189,46.8,84.0,4.48,81.0,0.09531017980432487,5.009653065200687,6.3,0.61,10.6,0
Syrian Arab Republic,2003,73.0,4.90527477843843,2.302585092994046,1.29,94.75639211,81.0,801,46.0,85.0,5.12,83.0,0.09531017980432487,7.134405817621275,6.4,0.599,10.3,0
Syrian Arab Republic,2002,72.8,4.912654885736052,2.302585092994046,1.25,91.70356833,8.0,538,45.3,86.0,4.94,84.0,0.09531017980432487,7.1421430168264495,6.5,0.596,10.2,0
Syrian Arab Republic,2001,72.7,4.912654885736052,2.3978952727983707,1.29,93.50075111,8.0,290,44.6,83.0,4.92,82.0,0.09531017980432487,7.138408127219218,6.5,0.589,10.1,0
Syrian Arab Republic,2000,72.6,4.919980925828125,2.3978952727983707,1.41,81.7274712,79.0,146,43.9,86.0,4.92,84.0,0.09531017980432487,7.07210740494802,6.6,0.588,10.0,0
Tajikistan,2015,69.7,5.087596335232384,2.3978952727983707,0.01,7.829008596,96.0,3,4.7,96.0,6.88,96.0,0.18232155679395465,6.824022689217391,3.7,0.625,11.3,0
Tajikistan,2014,69.6,5.093750200806762,2.3978952727983707,0.01,7.829008596,97.0,0,39.9,94.0,6.88,97.0,0.18232155679395465,4.748917134191585,3.7,0.622,11.3,0
Tajikistan,2013,69.3,5.099866427824199,2.3978952727983707,0.01,1.0419164,96.0,1,39.0,97.0,6.75,96.0,0.18232155679395465,2.7222431365292015,3.7,0.617,11.2,0
Tajikistan,2012,68.8,5.10594547390058,2.3978952727983707,0.01,71.50892145,94.0,16,38.2,96.0,6.39,94.0,0.18232155679395465,6.862470479486918,3.7,0.613,11.1,0
Tajikistan,2011,68.1,5.117993812416755,2.3978952727983707,0.32,51.9919227,96.0,1,37.4,97.0,5.98,96.0,0.18232155679395465,6.728079772666814,3.7,0.608,11.1,0
Tajikistan,2010,67.3,5.147494476813453,2.3978952727983707,0.32,43.34099958,93.0,0,36.6,95.0,6.4,93.0,0.18232155679395465,6.605768071168045,3.8,0.603,11.1,0
Tajikistan,2009,66.7,5.1647859739235145,2.3978952727983707,0.3,35.71613793,93.0,0,35.9,93.0,5.93,93.0,0.18232155679395465,6.503308437614383,3.8,0.601,11.1,0
Tajikistan,2008,66.4,5.187385805840755,2.3978952727983707,0.32,4.153362912,86.0,0,35.3,87.0,5.58,86.0,0.262364264467491,4.355607297151706,3.8,0.592,10.8,0
Tajikistan,2007,66.1,5.204006687076795,2.3978952727983707,0.35,2.272404904,84.0,2,34.7,85.0,5.35,86.0,0.262364264467491,3.9770531556963094,3.8,0.586,10.9,0
Tajikistan,2006,65.9,5.214935757608986,2.3978952727983707,0.38,2.626234903,88.0,3,34.1,76.0,5.7,83.0,0.262364264467491,3.8130259002597944,3.9,0.579,10.7,0
Tajikistan,2005,65.5,5.272999558563747,2.3978952727983707,0.37,19.83672308,81.0,0,33.5,79.0,5.89,84.0,0.262364264467491,5.824108159483153,3.9,0.572,10.6,0
Tajikistan,2004,65.9,5.181783550292085,2.4849066497880004,0.38,2.093721752,81.0,4,33.0,82.0,5.7,86.0,0.262364264467491,3.695900598094877,3.9,0.563,10.5,0
Tajikistan,2003,65.2,5.209486152841421,2.4849066497880004,0.36,13.25723997,58.0,2144,32.5,82.0,4.46,85.0,0.262364264467491,5.469386004405871,4.0,0.553,10.1,0
Tajikistan,2002,64.3,5.267858159063328,2.5649493574615367,0.6,10.68147485,39.0,927,32.1,84.0,4.48,85.0,0.262364264467491,5.249063317275546,4.0,0.543,9.8,0
Tajikistan,2001,64.0,5.272999558563747,2.6390573296152584,0.86,1.142003812,39.0,38,31.6,84.0,4.59,85.0,0.262364264467491,2.934706088934505,4.1,0.535,9.7,0
Tajikistan,2000,63.7,5.293304824724492,2.70805020110221,0.37,8.943006492,39.0,192,31.3,86.0,4.64,83.0,0.262364264467491,4.937610254333887,4.1,0.529,9.6,0
Thailand,2015,74.9,5.003946305945459,2.1972245773362196,6.41,789.0772949,99.0,154,33.6,99.0,4.12,99.0,0.09531017980432487,8.668344486267957,7.7,0.738,13.6,0
Thailand,2014,74.6,5.030437921392435,2.1972245773362196,6.41,789.0772949,99.0,0,32.4,99.0,4.12,99.0,0.09531017980432487,8.689943607288768,7.8,0.737,13.6,0
Thailand,2013,74.5,5.0369526024136295,2.302585092994046,6.5,788.6873403,99.0,2641,31.3,99.0,4.0,99.0,0.09531017980432487,8.727820734289981,7.9,0.733,13.6,0
Thailand,2012,74.3,5.043425116919247,2.302585092994046,6.56,801.0504655,98.0,5197,3.1,99.0,4.17,99.0,0.09531017980432487,8.676061119853433,8.1,0.729,13.7,0
Thailand,2011,74.1,5.049856007249537,2.3978952727983707,6.07,748.4451054,98.0,3156,29.0,99.0,4.12,99.0,0.18232155679395465,8.611076896288797,8.2,0.72,13.3,0
Thailand,2010,73.9,5.0689042022202315,2.3978952727983707,5.95,71.6850913,98.0,2583,27.9,99.0,3.81,99.0,0.18232155679395465,6.356666115841896,8.3,0.711,13.1,0
Thailand,2009,73.7,2.833213344056216,2.4849066497880004,5.88,547.2101411,98.0,6071,26.8,99.0,4.11,99.0,0.262364264467491,8.346060611897528,8.5,0.706,13.0,0
Thailand,2008,73.5,5.093750200806762,2.4849066497880004,5.92,609.9511632,98.0,7790,25.7,99.0,3.92,99.0,0.262364264467491,8.384732644660136,8.6,0.7,12.9,0
Thailand,2007,73.3,5.111987788356544,2.5649493574615367,6.2,520.7639087,96.0,3893,24.6,98.0,3.56,98.0,0.33647223662121295,8.28734339089622,8.8,0.687,12.3,0
Thailand,2006,73.0,5.1298987149230735,2.6390573296152584,6.18,433.9210918,96.0,3588,23.6,98.0,3.49,98.0,0.4054651081081644,8.12265395084383,8.9,0.686,12.4,0
Thailand,2005,72.5,5.181783550292085,2.6390573296152584,6.26,321.1953005,96.0,3526,22.6,98.0,3.55,98.0,0.4054651081081644,7.970619953048466,9.1,0.682,12.0,0
Thailand,2004,71.6,5.247024072160486,2.70805020110221,6.17,301.3597791,96.0,4165,21.7,98.0,3.51,98.0,0.4054651081081644,7.886396833225022,9.2,0.674,11.9,0
Thailand,2003,71.7,5.247024072160486,2.772588722239781,6.14,282.8364612,96.0,4519,2.9,98.0,3.58,98.0,0.4700036292457356,7.766389901892552,9.3,0.666,11.8,0
Thailand,2002,71.4,5.262690188904886,2.833213344056216,5.93,27.63810304,95.0,10315,2.2,97.0,3.7,96.0,0.5306282510621704,5.6955694062217646,9.5,0.657,11.5,0
Thailand,2001,71.2,5.272999558563747,2.8903717578961645,5.92,176.0625201,95.0,7319,19.4,97.0,3.32,96.0,0.5877866649021191,7.546523027400175,9.6,0.649,11.2,0
Thailand,2000,71.1,5.272999558563747,2.9444389791664403,5.88,0.27564826,95.0,4074,18.7,97.0,3.4,97.0,0.5877866649021191,3.352176100787315,9.7,0.64,10.9,0
The former Yugoslav republic of Macedonia,2015,75.7,2.5649493574615367,0.0,1.13,164.15959215,92.0,1,6.3,92.0,6.48,91.0,0.09531017980432487,7.56185694863999,2.1,0.746,12.9,0
The former Yugoslav republic of Macedonia,2014,75.5,2.5649493574615367,0.0,1.13,164.15959215,97.0,116,59.7,96.0,6.48,95.0,0.09531017980432487,7.4615726887673235,2.2,0.743,12.9,0
The former Yugoslav republic of Macedonia,2013,75.3,2.70805020110221,0.0,1.03,150.408875,97.0,4,59.1,98.0,6.7,98.0,0.09531017980432487,7.375004802909116,2.2,0.741,12.9,0
The former Yugoslav republic of Macedonia,2012,75.1,2.772588722239781,0.0,1.23,196.64804005000002,98.0,7,58.5,97.0,6.76,95.0,0.09531017980432487,7.546390491831213,2.2,0.739,12.9,0
The former Yugoslav republic of Macedonia,2011,74.9,2.8903717578961645,0.0,1.16,176.57634795,96.0,701,57.9,97.0,6.61,96.0,0.09531017980432487,7.4289022087419045,2.3,0.735,12.9,0
The former Yugoslav republic of Macedonia,2010,74.7,2.9444389791664403,0.0,1.47,124.34159525000001,9.0,217,57.4,95.0,6.83,95.0,0.09531017980432487,7.221016725856725,2.3,0.732,13.0,0
The former Yugoslav republic of Macedonia,2009,74.4,4.718498871295094,0.0,1.77,116.49602065,95.0,5,56.9,96.0,6.74,96.0,0.09531017980432487,7.168559504143924,2.4,0.73,13.0,0
The former Yugoslav republic of Macedonia,2008,74.2,4.718498871295094,0.0,1.72,92.61110876500001,97.0,27,56.4,96.0,6.85,95.0,0.09531017980432487,7.073036376678545,2.4,0.714,12.2,0
The former Yugoslav republic of Macedonia,2007,73.5,2.5649493574615367,0.0,1.75,74.374527315,96.0,1,55.9,96.0,6.9,95.0,0.09531017980432487,6.839842203234448,2.5,0.709,12.2,0
The former Yugoslav republic of Macedonia,2006,73.7,4.812184355372417,0.0,1.74,76.05649216,89.0,3,55.4,92.0,7.61,93.0,0.09531017980432487,6.856103237199803,2.5,0.703,12.1,0
The former Yugoslav republic of Macedonia,2005,73.6,2.5649493574615367,0.0,1.75,71.50015272499999,53.0,5,54.9,98.0,7.95,97.0,0.09531017980432487,6.9075779303567995,2.6,0.703,11.9,0
The former Yugoslav republic of Macedonia,2004,73.5,2.5649493574615367,0.0,2.07,46.548775535000004,53.0,9,54.5,95.0,8.64,94.0,0.09531017980432487,6.476689018135964,2.6,0.703,11.9,0
The former Yugoslav republic of Macedonia,2003,73.2,4.844187086458591,0.0,2.4,46.253761055,53.0,18,54.1,96.0,9.17,96.0,0.09531017980432487,6.659894195892075,2.7,0.703,11.9,0
The former Yugoslav republic of Macedonia,2002,72.8,4.859812404361672,0.0,2.53,52.253894315,53.0,19,53.6,97.0,9.1,96.0,0.09531017980432487,6.576221488139424,2.7,0.703,11.9,0
The former Yugoslav republic of Macedonia,2001,73.1,4.844187086458591,0.0,3.27,53.403258245,53.0,27,53.2,91.0,8.18,91.0,0.09531017980432487,6.5962979538366975,2.8,0.703,11.8,0
The former Yugoslav republic of Macedonia,2000,72.6,4.836281906951478,0.0,2.86,36.595802649999996,53.0,36,52.7,96.0,8.52,95.0,0.09531017980432487,6.3069299603763165,2.8,0.703,11.7,0
Timor-Leste,2015,68.3,5.030437921392435,1.0986122886681098,0.01,28.14578503,76.0,43,17.4,75.0,1.48,76.0,0.09531017980432487,7.058559809548192,11.1,0.603,12.5,0
Timor-Leste,2014,68.0,5.049856007249537,1.0986122886681098,0.01,28.14578503,77.0,47,17.0,76.0,1.48,77.0,0.09531017980432487,7.051436296955796,11.1,0.612,12.5,0
Timor-Leste,2013,67.7,5.0689042022202315,1.0986122886681098,0.01,3.379874844,82.0,4,16.6,82.0,1.29,82.0,0.09531017980432487,4.777152425783576,11.2,0.62,12.5,0
Timor-Leste,2012,67.4,5.075173815233827,1.0986122886681098,0.01,30.17998548,83.0,16,16.2,83.0,1.1,83.0,0.09531017980432487,7.019991617895995,11.3,0.618,12.5,0
Timor-Leste,2011,67.2,5.087596335232384,1.0986122886681098,0.5,2.726570602,67.0,763,15.8,66.0,0.76,67.0,0.09531017980432487,4.749805365266924,11.4,0.607,12.5,0
Timor-Leste,2010,66.9,5.099866427824199,1.0986122886681098,0.1,38.58376645,72.0,50,15.5,72.0,0.92,72.0,0.09531017980432487,6.746250772665493,11.5,0.599,12.4,0
Timor-Leste,2009,66.6,5.111987788356544,1.0986122886681098,0.09,36.199487,72.0,10,15.1,78.0,1.2,72.0,0.09531017980432487,6.631094176717904,11.6,0.599,12.1,0
Timor-Leste,2008,66.2,5.1298987149230735,1.0986122886681098,0.06,36.69198927,79.0,0,14.7,79.0,0.74,79.0,0.09531017980432487,6.4688147335710795,11.7,0.566,11.7,0
Timor-Leste,2007,65.8,5.159055299214529,1.0986122886681098,0.05,11.75766897,79.0,0,14.2,7.0,0.37,7.0,0.09531017980432487,6.265103353431008,11.8,0.541,11.3,0
Timor-Leste,2006,64.9,5.231108616854587,1.0986122886681098,0.04,28.12560496,79.0,90,13.9,62.0,0.65,63.0,0.09531017980432487,6.092513365745423,11.9,0.511,11.0,0
Timor-Leste,2005,63.7,3.295836866004329,1.3862943611198906,0.36,7.127144699,79.0,203,13.5,55.0,1.5,55.0,0.09531017980432487,6.17239317380843,11.9,0.492,10.6,0
Timor-Leste,2004,62.3,5.438079308923196,1.3862943611198906,0.38,8.415788935,79.0,41,13.2,57.0,1.31,57.0,0.09531017980432487,6.1496296505577135,12.0,0.484,10.2,0
Timor-Leste,2003,61.0,3.258096538021482,1.3862943611198906,0.44,46.3913277,79.0,94,12.9,55.0,2.48,55.0,0.09531017980432487,6.157945853399546,12.1,0.485,9.8,0
Timor-Leste,2002,62.0,5.568344503761097,1.3862943611198906,0.48,5.649123424,79.0,0,12.6,38.0,3.89,54.0,0.09531017980432487,3.9043036880126833,12.1,0.475,9.8,0
Timor-Leste,2001,59.4,5.598421958998375,1.3862943611198906,0.5,6.556583478,79.0,0,12.3,38.0,3.75,54.0,0.09531017980432487,4.050479520451496,12.2,0.47,9.8,0
Timor-Leste,2000,58.7,5.6240175061873385,1.3862943611198906,0.5,49.06967155,79.0,0,11.9,38.0,3.26,54.0,0.09531017980432487,6.048048853124011,12.2,0.47,9.8,0
Togo,2015,59.9,5.662960480135946,2.6390573296152584,0.01,4.877350139,88.0,20,24.3,88.0,5.25,88.0,0.6931471805599453,6.313798641687037,6.2,0.484,12.0,0
Togo,2014,59.7,5.655991810819852,2.6390573296152584,0.01,4.877350139,87.0,577,23.7,85.0,5.25,87.0,0.6931471805599453,4.145225379135846,6.4,0.475,12.0,0
Togo,2013,59.4,5.662960480135946,2.70805020110221,0.01,48.73047089,84.0,564,23.1,84.0,5.12,84.0,0.9162907318741551,6.363777564004108,6.6,0.47,12.0,0
Togo,2012,58.9,5.68697535633982,2.70805020110221,0.01,41.60027954,84.0,238,22.6,84.0,5.11,84.0,0.9932517730102833,6.336275889214607,6.8,0.464,12.0,0
Togo,2011,58.3,3.5553480614894135,2.70805020110221,1.44,39.08258546,85.0,187,22.0,85.0,5.21,85.0,1.2809338454620642,6.333882215996533,7.0,0.457,11.5,0
Togo,2010,57.4,5.780743515792329,2.70805020110221,1.21,41.96145465,83.0,120,21.4,83.0,5.37,83.0,1.5686159179138452,6.192206835848182,7.2,0.449,11.0,0
Togo,2009,56.7,5.820082930352362,2.70805020110221,1.24,77.09551224,78.0,425,2.9,78.0,6.64,78.0,1.667706820558076,6.215901004858344,7.4,0.442,10.6,0
Togo,2008,56.2,5.84354441703136,2.70805020110221,1.33,69.35924758,24.0,187,2.4,8.0,5.73,81.0,1.7578579175523736,6.242985453515257,7.6,0.441,10.1,0
Togo,2007,55.9,5.84354441703136,2.70805020110221,1.37,0.675682939,24.0,8,19.8,72.0,5.55,82.0,1.8082887711792655,3.7788285388947958,7.8,0.443,10.6,0
Togo,2006,55.7,5.846438775057725,2.772588722239781,1.37,6.226048785,24.0,26,19.3,85.0,5.56,84.0,1.791759469228055,5.93578345619483,8.0,0.436,10.2,0
Togo,2005,55.0,5.8805329864007,2.772588722239781,1.14,36.62174288,24.0,38,18.9,8.0,5.17,82.0,1.791759469228055,5.922039931629434,8.3,0.435,10.1,0
Togo,2004,54.9,5.87493073085203,2.772588722239781,1.01,3.989928468,24.0,61,18.4,71.0,5.6,71.0,1.8082887711792655,5.8607683466679,8.5,0.432,10.0,0
Togo,2003,54.7,5.87493073085203,2.772588722239781,1.02,2.995959823,24.0,295,17.9,72.0,5.0,72.0,1.824549292051046,3.4793041859140517,8.7,0.428,9.9,0
Togo,2002,54.7,5.863631175598097,2.772588722239781,1.0,1.995182912,24.0,363,17.5,58.0,4.7,59.0,1.840549633397487,3.39558576595732,8.9,0.428,9.7,0
Togo,2001,54.6,5.846438775057725,2.70805020110221,0.95,2.048574874,24.0,1833,17.1,51.0,4.29,5.0,1.840549633397487,3.3192446499423807,9.1,0.426,9.4,0
Togo,2000,54.6,5.8289456176102075,2.70805020110221,1.1,2.02964427,24.0,3578,16.6,63.0,4.35,64.0,1.8082887711792655,3.3102982206610054,9.3,0.425,9.3,0
Tonga,2015,73.5,4.897839799950911,0.0,0.01,565.9672173,78.0,0,75.2,8.0,5.18,78.0,0.09531017980432487,6.204103895950453,0.1,0.718,14.3,0
Tonga,2014,73.3,4.912654885736052,0.0,0.01,565.9672173,8.0,0,74.8,82.0,5.18,8.0,0.09531017980432487,8.341255158430798,0.1,0.716,14.3,0
Tonga,2013,73.2,4.927253685157205,0.0,0.01,584.9449886,82.0,0,74.3,84.0,4.98,82.0,0.09531017980432487,8.358796852118392,0.1,0.718,14.3,0
Tonga,2012,73.0,4.9344739331306915,0.0,0.01,63.80294988,77.0,0,73.8,79.0,4.51,77.0,0.09531017980432487,6.114881597411441,0.1,0.717,14.4,0
Tonga,2011,72.9,2.70805020110221,0.0,0.96,7.033980828,82.0,0,73.3,84.0,4.6,82.0,0.09531017980432487,6.100741867063194,0.1,0.712,14.4,0
Tonga,2010,72.8,4.962844630259907,0.0,1.24,471.8307668,82.0,0,72.7,84.0,4.59,82.0,0.09531017980432487,8.174308368039158,0.1,0.707,14.4,0
Tonga,2009,72.5,4.997212273764115,0.0,1.08,4.783805563,84.0,0,72.1,86.0,4.67,84.0,0.09531017980432487,3.6596196044316223,0.1,0.703,14.5,0
Tonga,2008,72.6,4.983606621708336,0.0,1.1,569.6255035,84.0,0,71.5,88.0,5.13,86.0,0.09531017980432487,8.129660560021096,0.1,0.698,14.5,0
Tonga,2007,72.5,4.990432586778736,0.0,2.05,568.8692813,87.0,0,7.8,88.0,5.82,87.0,0.09531017980432487,7.98388876280322,0.1,0.698,14.5,0
Tonga,2006,72.4,5.003946305945459,0.0,1.79,503.5881956,89.0,0,7.1,89.0,5.61,88.0,0.09531017980432487,7.970229953366148,0.1,0.695,14.6,0
Tonga,2005,72.3,2.772588722239781,0.0,1.57,689.9440223,89.0,0,69.4,9.0,6.52,89.0,0.09531017980432487,7.861630767331112,0.1,0.694,14.6,0
Tonga,2004,72.2,5.0238805208462765,0.0,1.8,423.2953509,9.0,0,68.6,91.0,4.87,9.0,0.09531017980432487,7.734286970129967,0.1,0.693,14.6,0
Tonga,2003,72.0,5.0369526024136295,0.0,1.79,45.85105771,85.0,0,67.8,91.0,5.9,9.0,0.09531017980432487,5.441181960283899,0.1,0.683,13.7,0
Tonga,2002,71.9,5.049856007249537,0.0,1.51,310.8203382,88.0,0,67.0,85.0,5.3,84.0,0.09531017980432487,7.519390954129743,0.1,0.679,13.5,0
Tonga,2001,71.8,5.062595033026967,0.0,1.35,330.1007394,91.0,4,66.2,91.0,5.66,89.0,0.09531017980432487,7.516964930347126,0.1,0.674,13.2,0
Tonga,2000,71.6,5.0689042022202315,0.0,1.24,40.49128897,93.0,0,65.5,91.0,4.75,91.0,0.09531017980432487,5.576980238010657,0.1,0.676,13.7,0
Trinidad and Tobago,2015,71.2,2.8903717578961645,0.0,6.94,1578.872339,9.0,0,47.1,88.0,5.93,96.0,0.262364264467491,9.75978077901086,5.9,0.779,12.7,0
Trinidad and Tobago,2014,71.1,5.147494476813453,0.0,6.94,1578.872339,92.0,0,46.0,94.0,5.93,92.0,0.262364264467491,9.86921918341874,6.0,0.778,12.7,0
Trinidad and Tobago,2013,71.0,5.153291594497779,0.0,6.71,167.2657906,92.0,0,45.0,94.0,5.98,92.0,0.262364264467491,7.5851961740698775,6.0,0.773,12.7,0
Trinidad and Tobago,2012,78.0,5.1647859739235145,0.0,6.7,1486.236406,92.0,0,44.0,91.0,5.78,92.0,0.33647223662121295,9.860242364034681,6.1,0.772,12.6,0
Trinidad and Tobago,2011,76.0,5.176149732573829,0.0,6.5,144.9850711,9.0,0,43.0,91.0,5.6,9.0,0.33647223662121295,7.578133554189876,6.2,0.774,12.6,0
Trinidad and Tobago,2010,74.0,5.19295685089021,0.0,6.5,1389.772683,9.0,0,42.0,91.0,5.29,9.0,0.33647223662121295,9.722262141554783,6.3,0.772,12.5,0
Trinidad and Tobago,2009,71.0,5.214935757608986,0.0,6.37,128.0896289,9.0,0,41.1,9.0,6.47,9.0,0.18232155679395465,7.28610924554847,6.4,0.773,12.5,0
Trinidad and Tobago,2008,69.9,5.225746673713202,0.0,6.41,1902.693048,9.0,0,4.2,91.0,4.4,9.0,0.262364264467491,9.9612430538894,6.4,0.767,12.4,0
Trinidad and Tobago,2007,69.7,5.236441962829949,0.0,6.37,136.8836683,89.0,0,39.3,9.0,4.82,88.0,0.5306282510621704,7.411063356672896,6.5,0.76,12.4,0
Trinidad and Tobago,2006,69.6,5.241747015059643,0.0,6.35,103.3710689,89.0,0,38.4,89.0,4.49,92.0,0.4700036292457356,7.3111939151823835,6.6,0.751,12.3,0
Trinidad and Tobago,2005,69.5,5.247024072160486,0.0,6.12,1187.949491,95.0,0,37.6,95.0,5.31,95.0,0.4054651081081644,9.419314205330034,6.7,0.745,12.3,0
Trinidad and Tobago,2004,69.4,2.995732273553991,0.0,5.82,11.85100131,94.0,0,36.8,94.0,5.22,94.0,0.6931471805599453,4.871519882674911,6.8,0.736,12.2,0
Trinidad and Tobago,2003,69.3,5.2574953720277815,0.0,5.53,78.72216127,76.0,0,36.0,91.0,5.13,91.0,0.4054651081081644,6.786173536616753,6.9,0.729,12.0,0
Trinidad and Tobago,2002,69.2,5.262690188904886,0.0,5.12,72.03911741,5.0,0,35.2,96.0,5.0,96.0,1.0986122886681098,6.620908340375656,7.0,0.721,11.9,0
Trinidad and Tobago,2001,69.1,5.272999558563747,0.0,4.55,516.7112481,5.0,0,34.4,91.0,4.4,91.0,0.7884573603642702,8.844584528477908,7.1,0.715,11.8,0
Trinidad and Tobago,2000,69.1,5.288267030694535,0.0,4.68,43.59522964,5.0,0,33.6,9.0,4.17,9.0,0.6418538861723948,6.469168549111801,7.2,0.709,11.7,0
Tunisia,2015,75.3,2.5649493574615367,1.3862943611198906,1.39,604.8701316,98.0,16,61.2,98.0,7.0,98.0,0.09531017980432487,8.25059812109804,6.4,0.723,14.6,0
Tunisia,2014,75.1,2.5649493574615367,1.3862943611198906,1.39,604.8701316,98.0,15,6.2,98.0,7.0,98.0,0.09531017980432487,8.359996946560397,6.4,0.722,14.7,0
Tunisia,2013,74.9,2.6390573296152584,1.3862943611198906,1.29,594.6453102,98.0,16,59.3,98.0,7.26,98.0,0.09531017980432487,8.342952305085863,6.3,0.72,14.7,0
Tunisia,2012,74.9,2.6390573296152584,1.3862943611198906,1.3,585.8776761,97.0,48,58.3,97.0,7.18,97.0,0.09531017980432487,8.328101781188554,6.3,0.717,14.6,0
Tunisia,2011,74.8,2.6390573296152584,1.3862943611198906,1.29,623.2120325,98.0,11,57.4,98.0,7.15,98.0,0.09531017980432487,8.356534363796989,6.3,0.714,14.5,0
Tunisia,2010,74.8,2.5649493574615367,1.3862943611198906,1.28,64.85616718,98.0,1,56.5,98.0,6.54,98.0,0.09531017980432487,6.028644164218161,6.3,0.71,14.4,0
Tunisia,2009,74.7,2.5649493574615367,1.3862943611198906,1.4,585.6307861,99.0,1,55.6,99.0,6.18,99.0,0.09531017980432487,8.326269300816717,6.3,0.706,14.4,0
Tunisia,2008,74.7,2.5649493574615367,1.3862943611198906,1.37,53.08451654,99.0,2,54.7,99.0,5.63,99.0,0.09531017980432487,6.070582057687881,6.3,0.701,14.3,0
Tunisia,2007,74.6,2.5649493574615367,1.3862943611198906,1.24,469.6282925,98.0,4,53.9,98.0,5.64,98.0,0.09531017980432487,8.237263437541689,6.3,0.695,14.3,0
Tunisia,2006,74.4,2.5649493574615367,1.3862943611198906,1.46,420.1153538,99.0,3,53.1,99.0,5.64,99.0,0.09531017980432487,8.123472539399176,6.3,0.689,14.2,0
Tunisia,2005,74.2,2.70805020110221,1.3862943611198906,1.37,379.5139945,97.0,15,52.2,98.0,5.57,98.0,0.09531017980432487,8.069518327229536,6.3,0.683,13.9,0
Tunisia,2004,74.0,2.772588722239781,1.3862943611198906,1.36,379.7659054,96.0,1,51.4,97.0,5.63,97.0,0.09531017980432487,8.043610457610326,6.3,0.673,13.6,0
Tunisia,2003,73.7,2.8903717578961645,1.6094379124341003,1.34,321.7694175,92.0,22,5.6,95.0,5.36,95.0,0.09531017980432487,7.924061195292174,6.3,0.667,13.5,0
Tunisia,2002,73.5,2.995732273553991,1.6094379124341003,1.17,262.8184944,93.0,98,49.7,96.0,5.32,96.0,0.09531017980432487,7.761146125088826,6.4,0.662,13.3,0
Tunisia,2001,73.2,2.4849066497880004,1.6094379124341003,1.19,257.2878697,94.0,231,48.9,98.0,5.29,98.0,0.09531017980432487,7.721318969448099,6.4,0.654,13.1,0
Tunisia,2000,72.9,4.727387818712341,1.6094379124341003,1.21,264.7842196,94.0,47,48.1,97.0,5.4,97.0,0.09531017980432487,7.702969252846922,6.5,0.646,12.8,0
Turkey,2015,75.8,2.833213344056216,2.772588722239781,1.45,181.9083783,97.0,342,66.1,97.0,5.41,97.0,0.09531017980432487,7.591117588449693,4.8,0.764,14.5,0
